video,frame,predicted,actual,state,conditions
video (19),39,False,False,normal,""
video (19),40,False,False,normal,""
video (19),41,False,False,normal,"high_speed_12.0px"
video (19),42,False,False,normal,""
video (19),43,False,False,normal,""
video (19),44,False,False,normal,""
video (19),45,False,False,normal,""
video (19),46,False,False,low_confidence,"Keypoint low confidence"
video (19),46,False,False,normal,"high_speed_20.6px"
video (19),47,False,False,low_confidence,"Keypoint low confidence"
video (19),47,False,False,normal,"high_speed_1.6px"
video (19),48,False,False,low_confidence,"Keypoint low confidence"
video (19),48,False,False,normal,""
video (19),49,False,False,low_confidence,"Keypoint low confidence"
video (19),50,False,False,low_confidence,"Keypoint low confidence"
video (19),51,False,False,low_confidence,"Keypoint low confidence"
video (19),52,False,False,low_confidence,"Keypoint low confidence"
video (19),52,False,False,normal,"high_speed_7.9px"
video (19),53,False,False,low_confidence,"Keypoint low confidence"
video (19),54,False,False,normal,""
video (19),54,False,False,low_confidence,"Keypoint low confidence"
video (19),55,False,False,normal,"high_speed_6.6px"
video (19),55,False,False,low_confidence,"Keypoint low confidence"
video (19),56,False,False,low_confidence,"Keypoint low confidence"
video (19),57,False,False,low_confidence,"Keypoint low confidence"
video (19),58,False,False,normal,"high_speed_7.1px"
video (19),59,False,False,normal,""
video (19),60,False,False,normal,"high_speed_7.8px"
video (19),61,False,False,normal,"high_speed_13.0px"
video (19),62,False,False,normal,"high_speed_23.6px"
video (19),63,False,False,normal,"high_speed_48.0px"
video (19),64,False,False,normal,"high_speed_31.2px"
video (19),65,False,False,normal,"high_speed_35.7px"
video (19),66,False,False,normal,"high_speed_35.7px"
video (19),67,False,False,normal,"high_speed_31.2px"
video (19),67,False,False,low_confidence,"Keypoint low confidence"
video (19),68,False,False,normal,"high_speed_16.1px"
video (19),69,False,False,normal,"high_speed_10.5px"
video (19),70,False,False,normal,"high_speed_53.1px"
video (19),71,False,False,normal,"high_speed_36.0px"
video (19),72,False,False,normal,"high_speed_33.9px"
video (19),72,False,False,low_confidence,"Keypoint low confidence"
video (19),73,False,False,normal,"high_speed_39.8px"
video (19),74,False,False,normal,"high_speed_31.7px"
video (19),75,False,False,low_confidence,"Keypoint low confidence"
video (19),76,False,False,normal,"high_speed_24.4px"
video (19),77,False,False,normal,"high_speed_30.1px"
video (19),78,False,False,normal,"high_speed_25.4px"
video (19),79,False,False,low_confidence,"Keypoint low confidence"
video (19),80,False,False,normal,"high_speed_13.8px"
video (19),81,False,False,normal,""
video (19),82,False,False,normal,""
video (19),83,False,False,normal,""
video (19),84,True,False,fallen,"horizontal_pose|high_speed_10.6px"
video (19),85,False,False,normal,""
video (19),85,False,False,low_confidence,"Keypoint low confidence"
video (19),86,False,False,normal,""
video (19),86,False,False,low_confidence,"Keypoint low confidence"
video (19),87,False,False,normal,""
video (19),87,False,False,low_confidence,"Keypoint low confidence"
video (19),88,False,False,normal,""
video (19),88,False,False,low_confidence,"Keypoint low confidence"
video (19),89,False,False,normal,""
video (19),89,False,False,low_confidence,"Keypoint low confidence"
video (19),90,False,False,normal,""
video (19),90,False,False,low_confidence,"Keypoint low confidence"
video (19),91,False,False,normal,"high_speed_7.7px"
video (19),91,False,False,normal,"horizontal_pose"
video (19),92,False,False,normal,""
video (19),92,False,False,normal,"horizontal_pose"
video (19),93,False,False,normal,""
video (19),93,False,False,normal,"horizontal_pose"
video (19),94,False,False,normal,""
video (19),94,False,False,normal,"horizontal_pose"
video (19),95,False,False,normal,""
video (19),96,False,False,normal,""
video (19),97,False,False,normal,""
video (19),97,False,False,low_confidence,"Keypoint low confidence"
video (19),98,False,False,low_confidence,"Keypoint low confidence"
video (19),99,False,False,low_confidence,"Keypoint low confidence"
video (19),100,False,False,low_confidence,"Keypoint low confidence"
video (19),101,False,False,low_confidence,"Keypoint low confidence"
video (19),101,False,False,low_confidence,"Keypoint low confidence"
video (19),102,False,False,low_confidence,"Keypoint low confidence"
video (19),102,True,False,fallen,"horizontal_pose|high_speed_67.2px"
video (19),103,False,False,low_confidence,"Keypoint low confidence"
video (19),103,False,False,normal,"horizontal_pose"
video (19),104,False,False,low_confidence,"Keypoint low confidence"
video (19),104,True,False,fallen,"horizontal_pose|high_speed_45.2px"
video (19),105,False,False,low_confidence,"Keypoint low confidence"
video (19),105,False,False,normal,"horizontal_pose"
video (19),106,False,False,low_confidence,"Keypoint low confidence"
video (19),106,False,False,normal,"horizontal_pose"
video (19),107,False,False,low_confidence,"Keypoint low confidence"
video (19),107,False,False,normal,""
video (19),108,False,False,low_confidence,"Keypoint low confidence"
video (19),109,False,False,low_confidence,"Keypoint low confidence"
video (19),109,False,False,low_confidence,"Keypoint low confidence"
video (19),110,False,False,low_confidence,"Keypoint low confidence"
video (19),110,False,False,normal,""
video (19),111,False,False,low_confidence,"Keypoint low confidence"
video (19),111,False,False,normal,"high_speed_6.6px"
video (19),112,False,False,low_confidence,"Keypoint low confidence"
video (19),113,False,False,low_confidence,"Keypoint low confidence"
video (19),114,False,False,normal,""
video (19),115,False,False,normal,"high_speed_23.2px"
video (19),116,False,False,normal,"high_speed_17.2px"
video (19),117,False,False,normal,"high_speed_53.3px"
video (19),118,False,False,low_confidence,"Keypoint low confidence"
video (19),119,False,False,low_confidence,"Keypoint low confidence"
video (19),120,False,False,low_confidence,"Keypoint low confidence"
video (19),121,False,False,low_confidence,"Keypoint low confidence"
video (19),122,False,False,low_confidence,"Keypoint low confidence"
video (19),123,False,False,low_confidence,"Keypoint low confidence"
video (19),124,False,False,low_confidence,"Keypoint low confidence"
video (19),125,False,False,low_confidence,"Keypoint low confidence"
video (19),126,False,False,low_confidence,"Keypoint low confidence"
video (19),127,False,False,low_confidence,"Keypoint low confidence"
video (19),128,False,False,normal,"high_speed_24.2px"
video (19),129,False,True,normal,"high_speed_88.0px"
video (19),130,True,True,fallen,"horizontal_pose|high_speed_163.3px"
video (19),131,True,True,fallen,"horizontal_pose|high_speed_141.9px"
video (19),132,False,True,low_confidence,"Keypoint low confidence"
video (19),133,False,True,low_confidence,"Keypoint low confidence"
video (19),134,True,True,fallen,"horizontal_pose|high_speed_145.0px"
video (19),135,False,True,low_confidence,"Keypoint low confidence"
video (19),136,False,True,normal,""
video (19),141,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_492.1px"
video (19),149,False,False,normal,"shoulder_near_feet"
video (19),151,False,False,normal,"shoulder_near_feet"
video (19),153,False,False,normal,"shoulder_near_feet"
video (19),156,True,False,fallen,"shoulder_near_feet|high_speed_60.4px"
video (19),165,False,False,low_confidence,"Keypoint low confidence"
video (19),166,False,False,low_confidence,"Keypoint low confidence"
video (19),167,False,False,low_confidence,"Keypoint low confidence"
video (19),168,False,False,low_confidence,"Keypoint low confidence"
video (19),169,False,False,low_confidence,"Keypoint low confidence"
video (19),183,False,False,normal,"shoulder_near_feet"
video (19),186,True,False,fallen,"shoulder_near_feet|high_speed_9.1px"
video (19),187,True,False,fallen,"shoulder_near_feet|high_speed_47.6px"
video (19),189,False,False,normal,"shoulder_near_feet"
video (19),190,False,False,normal,"shoulder_near_feet"
video (19),191,True,False,fallen,"shoulder_near_feet|high_speed_34.3px"
video (19),192,True,False,fallen,"shoulder_near_feet|high_speed_24.6px"
video (2),1,False,False,low_confidence,"Keypoint low confidence"
video (2),2,False,False,low_confidence,"Keypoint low confidence"
video (2),3,False,False,low_confidence,"Keypoint low confidence"
video (2),4,False,False,low_confidence,"Keypoint low confidence"
video (2),5,False,False,low_confidence,"Keypoint low confidence"
video (2),6,False,False,low_confidence,"Keypoint low confidence"
video (2),7,False,False,low_confidence,"Keypoint low confidence"
video (2),8,False,False,low_confidence,"Keypoint low confidence"
video (2),9,False,False,low_confidence,"Keypoint low confidence"
video (2),10,False,False,low_confidence,"Keypoint low confidence"
video (2),11,False,False,low_confidence,"Keypoint low confidence"
video (2),12,False,False,low_confidence,"Keypoint low confidence"
video (2),13,False,False,low_confidence,"Keypoint low confidence"
video (2),14,False,False,low_confidence,"Keypoint low confidence"
video (2),15,False,False,low_confidence,"Keypoint low confidence"
video (2),16,False,False,low_confidence,"Keypoint low confidence"
video (2),17,False,False,low_confidence,"Keypoint low confidence"
video (2),18,False,False,low_confidence,"Keypoint low confidence"
video (2),19,False,False,low_confidence,"Keypoint low confidence"
video (2),20,False,False,low_confidence,"Keypoint low confidence"
video (2),21,False,False,low_confidence,"Keypoint low confidence"
video (2),22,False,False,low_confidence,"Keypoint low confidence"
video (2),23,False,False,low_confidence,"Keypoint low confidence"
video (2),24,False,False,low_confidence,"Keypoint low confidence"
video (2),25,False,False,low_confidence,"Keypoint low confidence"
video (2),26,False,False,low_confidence,"Keypoint low confidence"
video (2),27,False,False,low_confidence,"Keypoint low confidence"
video (2),28,False,False,low_confidence,"Keypoint low confidence"
video (2),29,False,False,low_confidence,"Keypoint low confidence"
video (2),30,False,False,low_confidence,"Keypoint low confidence"
video (2),31,False,False,low_confidence,"Keypoint low confidence"
video (2),32,False,False,low_confidence,"Keypoint low confidence"
video (2),33,False,False,low_confidence,"Keypoint low confidence"
video (2),34,False,False,low_confidence,"Keypoint low confidence"
video (2),35,False,False,low_confidence,"Keypoint low confidence"
video (2),36,False,False,low_confidence,"Keypoint low confidence"
video (2),37,False,False,low_confidence,"Keypoint low confidence"
video (2),38,False,False,low_confidence,"Keypoint low confidence"
video (2),39,False,False,low_confidence,"Keypoint low confidence"
video (2),40,False,False,low_confidence,"Keypoint low confidence"
video (2),41,False,False,low_confidence,"Keypoint low confidence"
video (2),42,False,False,low_confidence,"Keypoint low confidence"
video (2),43,False,False,low_confidence,"Keypoint low confidence"
video (2),44,False,False,low_confidence,"Keypoint low confidence"
video (2),45,False,False,low_confidence,"Keypoint low confidence"
video (2),46,False,False,low_confidence,"Keypoint low confidence"
video (2),47,False,False,low_confidence,"Keypoint low confidence"
video (2),48,False,False,low_confidence,"Keypoint low confidence"
video (2),49,False,False,low_confidence,"Keypoint low confidence"
video (2),50,False,False,low_confidence,"Keypoint low confidence"
video (2),51,False,False,low_confidence,"Keypoint low confidence"
video (2),52,False,False,low_confidence,"Keypoint low confidence"
video (2),53,False,False,normal,""
video (2),54,False,False,low_confidence,"Keypoint low confidence"
video (2),55,False,False,normal,""
video (2),56,False,False,normal,""
video (2),57,False,False,normal,""
video (2),58,False,False,normal,""
video (2),59,False,False,normal,""
video (2),60,False,False,normal,""
video (2),61,False,False,normal,""
video (2),62,False,False,normal,""
video (2),63,False,False,normal,""
video (2),64,False,False,normal,""
